EJERCICIO;CODIGO_EOD;NOMBRE_EOD;ITEM;NOMBRE_ITEM; INICIAL ; CODIFICADO ; COMPROMETIDO ; DEVENGADO ; PAGADO 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 2.325,37 ; 20.886,41 ; 20.886,41 ; 20.886,41 ; 20.886,41 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710203;Decimotercer Sueldo; 264.993,28 ; 67.696,70 ; 38.666,94 ; 38.666,94 ; 38.666,94 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710204;Decimocuarto Sueldo; 20.576,79 ; 144.721,36 ; 132.458,01 ; 132.458,01 ; 132.458,01 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 72.000,00 ; 72.000,00 ; 72.000,00 ; 72.000,00 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710510;Servicios Personales por Contrato; 1.311.292,72 ; 3.078.403,55 ; 2.121.013,75 ; 2.121.013,75 ; 2.121.013,75 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710601;Aporte Patronal; 127.155,50 ; 281.686,42 ; 194.084,31 ; 194.084,31 ; 194.084,31 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710602;Fondo de Reserva; 112.801,69 ; 256.178,71 ; 175.668,31 ; 175.668,31 ; 175.668,31 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710706;Beneficio por Jubilacion; 6.912.909,00 ; 669.727,25 ; 669.727,25 ; 669.727,25 ; 669.727,25 
2021;140-7002;DIRECCION DISTRITAL 07D01 CHILLA -EL GUABO-PASAJE - EDUCACION;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; 626,37 ; 789,77 ; 789,77 ; 789,77 ; 789,77 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510105;Remuneraciones Unificadas; 593.019,83 ; 533.118,00 ; 311.988,00 ; 311.988,00 ; 311.988,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510106;Salarios Unificados; 201.822,00 ; 201.822,00 ; 115.953,00 ; 115.953,00 ; 115.953,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 5.434.522,65 ; 5.583.092,00 ; 3.188.631,00 ; 3.188.631,00 ; 3.188.631,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510203;Decimo Tercer Sueldo; 568.898,42 ; 534.073,85 ; 66.277,22 ; 66.277,22 ; 66.277,22 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510204;Decimo Cuarto Sueldo; 292.885,26 ; 234.032,21 ; 214.483,96 ; 214.483,96 ; 214.483,96 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 93.000,00 ; 93.000,00 ; 93.000,00 ; 93.000,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510409;Beneficios Sociales; 50.680,00 ; 50.400,00 ; 29.120,00 ; 29.120,00 ; 29.120,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510510;Servicios Personales por Contrato; 918.475,25 ; 93.636,00 ; 54.621,00 ; 54.621,00 ; 54.621,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510513;Encargos; 12.983,70 ; 12.983,70 ; 7.903,00 ; 7.903,00 ; 7.903,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510601;Aporte Patronal; 690.202,24 ; 596.138,70 ; 341.961,59 ; 341.961,59 ; 341.961,59 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510602;Fondo de Reserva; 610.192,38 ; 530.123,59 ; 304.866,42 ; 304.866,42 ; 304.866,42 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510704;Compensacion por Desahucio; 10.939,50 ; 10.939,50 ; 5.610,00 ; 5.610,00 ; 5.610,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 11.900,22 ; 14.160,22 ; 11.762,17 ; 11.762,17 ; 11.762,17 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710203;Decimotercer Sueldo; 97.912,94 ; 21.820,28 ; 12.987,45 ; 12.987,45 ; 12.987,45 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710204;Decimocuarto Sueldo; 7.308,52 ; 53.033,14 ; 49.263,68 ; 49.263,68 ; 49.263,68 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 23.000,00 ; 23.000,00 ; 23.000,00 ; 23.000,00 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710510;Servicios Personales por Contrato; 485.039,32 ; 1.147.590,57 ; 793.005,90 ; 793.005,90 ; 793.005,90 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710601;Aporte Patronal; 46.934,69 ; 105.133,64 ; 72.598,58 ; 72.598,58 ; 72.598,58 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710602;Fondo de Reserva; 41.968,91 ; 93.797,92 ; 61.947,54 ; 61.947,54 ; 61.947,54 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710706;Beneficio por Jubilacion; 779.666,72 ; 410.055,96 ; 410.055,96 ; 410.055,96 ; 410.055,96 
2021;140-7003;DIRECCION DISTRITAL 07D03 ATAHUALPA PORTOVELO ZARUMA - EDUCACION;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; 544,67 ; 490,20 ; 490,20 ; 490,20 ; 490,20 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510105;Remuneraciones Unificadas; 428.768,95 ; 337.332,00 ; 196.777,00 ; 196.777,00 ; 196.777,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510106;Salarios Unificados; 194.136,00 ; 194.136,00 ; 113.246,00 ; 113.246,00 ; 113.246,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 4.090.465,83 ; 4.127.519,00 ; 2.376.350,20 ; 2.376.350,20 ; 2.376.350,20 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510203;Decimo Tercer Sueldo; 460.255,21 ; 395.507,73 ; 75.221,27 ; 75.221,27 ; 75.221,27 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510204;Decimo Cuarto Sueldo; 253.645,67 ; 172.498,53 ; 151.935,30 ; 151.935,30 ; 151.935,30 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 64.800,00 ; 64.800,00 ; 64.800,00 ; 64.800,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510409;Beneficios Sociales; 48.720,00 ; 48.720,00 ; 28.420,00 ; 28.420,00 ; 28.420,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510510;Servicios Personales por Contrato; 1.287.335,37 ; 83.508,00 ; 48.713,00 ; 48.713,00 ; 48.713,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510513;Encargos; 14.927,40 ; 14.927,40 ; 9.086,07 ; 9.086,07 ; 9.086,07 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510601;Aporte Patronal; 578.983,10 ; 442.108,25 ; 255.726,31 ; 255.726,31 ; 255.726,31 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510602;Fondo de Reserva; 506.343,91 ; 394.581,36 ; 228.115,73 ; 228.115,73 ; 228.115,73 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510704;Compensacion por Desahucio; 4.768,50 ; 4.768,50 ; -   ; -   ; -   
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 17.695,25 ; 17.695,25 ; 7.966,79 ; 7.966,79 ; 7.966,79 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710203;Decimotercer Sueldo; 118.453,43 ; 54.843,41 ; 34.080,90 ; 34.080,90 ; 34.080,90 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710204;Decimocuarto Sueldo; 11.053,17 ; 75.838,49 ; 66.805,15 ; 66.805,15 ; 66.805,15 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 33.600,00 ; 33.600,00 ; 33.600,00 ; 33.600,00 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710510;Servicios Personales por Contrato; 666.853,94 ; 1.631.401,23 ; 1.131.858,23 ; 1.131.858,23 ; 1.131.858,23 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710601;Aporte Patronal; 64.511,67 ; 149.279,94 ; 103.571,13 ; 103.571,13 ; 103.571,13 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710602;Fondo de Reserva; 58.338,74 ; 133.909,90 ; 88.649,28 ; 88.649,28 ; 88.649,28 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710702;Supresion de Puesto; 513.121,40 ; 1.180,00 ; -   ; -   ; -   
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710706;Beneficio por Jubilacion; 1.220.570,00 ; 124.891,25 ; 124.891,25 ; 124.891,25 ; 124.891,25 
2021;140-7004;DIRECCION DISTRITAL 07D04 BALSAS MARCABELI PINAS - EDUCACION;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; -   ; 102,13 ; 102,13 ; 102,13 ; 102,13 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510105;Remuneraciones Unificadas; 404.992,57 ; 369.201,00 ; 209.516,00 ; 209.516,00 ; 209.516,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510106;Salarios Unificados; 194.025,00 ; 188.976,00 ; 110.236,00 ; 110.236,00 ; 110.236,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 7.257.501,61 ; 7.345.502,34 ; 4.247.946,37 ; 4.247.946,37 ; 4.247.946,37 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510203;Decimo Tercer Sueldo; 746.356,81 ; 668.364,16 ; 103.495,52 ; 103.495,52 ; 103.495,52 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510204;Decimo Cuarto Sueldo; 467.645,67 ; 294.818,18 ; 260.653,97 ; 260.653,97 ; 260.653,97 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 130.600,00 ; 130.600,00 ; 130.600,00 ; 130.600,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510409;Beneficios Sociales; 48.300,00 ; 47.040,00 ; 27.440,00 ; 27.440,00 ; 27.440,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510510;Servicios Personales por Contrato; 2.580.862,82 ; 96.348,00 ; 56.203,00 ; 56.203,00 ; 56.203,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510513;Encargos; 995,13 ; 995,13 ; -   ; -   ; -   
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510601;Aporte Patronal; 999.944,72 ; 743.307,05 ; 427.739,53 ; 427.739,53 ; 427.739,53 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510602;Fondo de Reserva; 874.685,16 ; 658.170,99 ; 378.755,28 ; 378.755,28 ; 378.755,28 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510704;Compensacion por Desahucio; 8.415,00 ; 8.415,00 ; -   ; -   ; -   
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 6.075,12 ; 10.375,12 ; 5.001,86 ; 5.001,86 ; 5.001,86 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710203;Decimotercer Sueldo; 272.354,48 ; 85.918,29 ; 53.888,95 ; 53.888,95 ; 53.888,95 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710204;Decimocuarto Sueldo; 24.929,93 ; 154.028,65 ; 140.642,78 ; 140.642,78 ; 140.642,78 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 76.400,00 ; 76.400,00 ; 76.400,00 ; 76.400,00 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710510;Servicios Personales por Contrato; 1.377.104,73 ; 3.372.503,33 ; 2.336.877,21 ; 2.336.877,21 ; 2.336.877,21 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710601;Aporte Patronal; 133.121,51 ; 308.657,31 ; 213.871,25 ; 213.871,25 ; 213.871,25 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710602;Fondo de Reserva; 121.506,17 ; 271.135,14 ; 187.678,63 ; 187.678,63 ; 187.678,63 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710706;Beneficio por Jubilacion; 1.998.786,54 ; 64.752,50 ; 64.752,50 ; 64.752,50 ; 64.752,50 
2021;140-7005;DIRECCION DISTRITAL 07D05 ARENILLAS HUAQUILLAS LAS LAJAS - EDUCACION;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; 1,58 ; 872,96 ; 872,96 ; 872,96 ; 872,96 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510105;Remuneraciones Unificadas; 665.374,29 ; 560.294,00 ; 322.520,00 ; 322.520,00 ; 322.520,00 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510106;Salarios Unificados; 326.308,00 ; 326.308,00 ; 181.542,80 ; 181.542,80 ; 181.542,80 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 9.691.875,59 ; 9.831.374,41 ; 5.646.812,61 ; 5.646.812,61 ; 5.646.812,61 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510203;Decimo Tercer Sueldo; 928.876,19 ; 902.224,50 ; 89.747,15 ; 89.747,15 ; 89.747,15 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510204;Decimo Cuarto Sueldo; 451.458,01 ; 392.465,12 ; 365.543,34 ; 365.543,34 ; 365.543,34 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 170.400,00 ; 170.400,00 ; 170.400,00 ; 170.400,00 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510409;Beneficios Sociales; 83.160,00 ; 80.378,67 ; 46.078,67 ; 46.078,67 ; 46.078,67 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510510;Servicios Personales por Contrato; 740.998,27 ; 100.678,00 ; 58.318,00 ; 58.318,00 ; 58.318,00 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510513;Encargos; 14.902,34 ; 14.902,34 ; 9.086,00 ; 9.086,00 ; 9.086,00 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510601;Aporte Patronal; 1.101.552,20 ; 1.002.551,62 ; 576.344,03 ; 576.344,03 ; 576.344,03 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510602;Fondo de Reserva; 972.589,94 ; 898.985,80 ; 517.198,73 ; 517.198,73 ; 517.198,73 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510704;Compensacion por Desahucio; 7.650,47 ; 7.650,47 ; 671,26 ; 671,26 ; 671,26 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 13.559,59 ; 18.613,18 ; 9.613,05 ; 9.613,05 ; 9.613,05 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710203;Decimotercer Sueldo; 97.272,90 ; 23.488,45 ; 6.808,03 ; 6.808,03 ; 6.808,03 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710204;Decimocuarto Sueldo; 10.432,67 ; 51.700,19 ; 45.833,50 ; 45.833,50 ; 45.833,50 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 23.000,00 ; 23.000,00 ; 23.000,00 ; 23.000,00 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710510;Servicios Personales por Contrato; 531.658,93 ; 1.033.532,23 ; 705.098,23 ; 705.098,23 ; 705.098,23 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710601;Aporte Patronal; 51.101,39 ; 94.572,29 ; 64.520,37 ; 64.520,37 ; 64.520,37 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710602;Fondo de Reserva; 44.492,02 ; 84.947,70 ; 57.578,76 ; 57.578,76 ; 57.578,76 
2021;140-7006;DIRECCION DISTRITAL 07D06 SANTA ROSA - EDUCACION;710706;Beneficio por Jubilacion; 3.038.524,58 ; 671.194,49 ; 671.194,49 ; 671.194,49 ; 671.194,49 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510105;Remuneraciones Unificadas; 1.570.728,27 ; 1.455.213,02 ; 836.332,09 ; 836.332,09 ; 836.332,09 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510106;Salarios Unificados; 768.453,00 ; 764.526,00 ; 445.506,00 ; 445.506,00 ; 445.506,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 27.256.608,33 ; 27.183.672,83 ; 15.902.378,60 ; 15.902.378,60 ; 15.902.378,60 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510203;Decimo Tercer Sueldo; 2.724.477,04 ; 2.459.923,84 ; 327.398,40 ; 327.398,40 ; 327.398,40 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510204;Decimo Cuarto Sueldo; 1.245.914,10 ; 1.030.858,61 ; 936.609,08 ; 936.609,08 ; 936.609,08 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 362.400,00 ; 362.400,00 ; 362.400,00 ; 362.400,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510409;Beneficios Sociales; 192.220,00 ; 190.540,00 ; 111.440,00 ; 111.440,00 ; 111.440,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510510;Servicios Personales por Contrato; 3.426.486,98 ; 157.602,00 ; 92.788,00 ; 92.788,00 ; 92.788,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510512;Subrogacion; -   ; 210,70 ; -   ; -   ; -   
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510513;Encargos; 71.508,18 ; 71.297,48 ; 43.526,00 ; 43.526,00 ; 43.526,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510601;Aporte Patronal; 3.176.099,85 ; 2.736.765,51 ; 1.603.007,29 ; 1.603.007,29 ; 1.603.007,29 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510602;Fondo de Reserva; 2.799.845,66 ; 2.454.521,57 ; 1.438.706,58 ; 1.438.706,58 ; 1.438.706,58 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510704;Compensacion por Desahucio; 7.994,25 ; 7.994,25 ; -   ; -   ; -   
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 9.344,98 ; 9.540,20 ; 5.557,27 ; 5.557,27 ; 5.557,27 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710203;Decimotercer Sueldo; 292.778,55 ; 263.340,25 ; 131.785,94 ; 131.785,94 ; 131.785,94 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710204;Decimocuarto Sueldo; 56.750,30 ; 294.693,57 ; 165.912,12 ; 165.912,12 ; 165.912,12 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 73.200,00 ; 73.200,00 ; 73.200,00 ; 73.200,00 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710510;Servicios Personales por Contrato; 1.987.538,49 ; 4.605.757,03 ; 3.136.897,35 ; 3.136.897,35 ; 3.136.897,35 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710601;Aporte Patronal; 193.583,18 ; 421.470,01 ; 287.056,36 ; 287.056,36 ; 287.056,36 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710602;Fondo de Reserva; 167.347,32 ; 364.589,63 ; 247.818,77 ; 247.818,77 ; 247.818,77 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710706;Beneficio por Jubilacion; 11.563.953,96 ; 3.331.038,79 ; 3.331.038,79 ; 3.331.038,79 ; 3.331.038,79 
2021;140-7007;DIRECCION DISTRITAL 11D01 LOJA - EDUCACION;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; 3.469,94 ; 1.615,49 ; 1.206,99 ; 1.206,99 ; 1.206,99 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510105;Remuneraciones Unificadas; 302.061,78 ; 224.320,00 ; 131.916,00 ; 131.916,00 ; 131.916,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510106;Salarios Unificados; 167.880,00 ; 167.880,00 ; 97.930,00 ; 97.930,00 ; 97.930,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 5.231.574,52 ; 5.107.484,21 ; 2.983.290,00 ; 2.983.290,00 ; 2.983.290,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510203;Decimo Tercer Sueldo; 529.647,85 ; 471.265,89 ; 65.783,38 ; 65.783,38 ; 65.783,38 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510204;Decimo Cuarto Sueldo; 281.472,89 ; 203.065,46 ; 187.668,19 ; 187.668,19 ; 187.668,19 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 60.800,00 ; 60.800,00 ; 60.800,00 ; 60.800,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510409;Beneficios Sociales; 42.000,00 ; 42.000,00 ; 24.500,00 ; 24.500,00 ; 24.500,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510510;Servicios Personales por Contrato; 1.083.680,50 ; 133.548,00 ; 77.903,00 ; 77.903,00 ; 77.903,00 
2021;140-7008;DIRECCION DISTRITAL 11D02 CATAMAYO CHAGUARPAMBA OLMEDO - EDUCACION;510513;Encargos; 17.146,80 ; 17.946,80 ; 10.437,00 ; 10.437,00 ; 10.437,00 
