A§o Registro;Mes Registro;Tipo Registro;Tipo Impedimento-Gobierno Abierto;Estado;No Registros;FECHA CORTE
2009;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;4;31/5/2022
2009;7;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;7;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;7;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2009;7;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;8;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;8;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;8;Impedimento;INTERDICCION JUDICIAL;Activo;3;31/5/2022
2009;8;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;8;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;7;31/5/2022
2009;8;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2009;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;9;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2009;9;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;9;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2009;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;7;31/5/2022
2009;9;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;9;Impedimento;OTROS;Activo;1;31/5/2022
2009;9;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;3;31/5/2022
2009;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;10;Impedimento;INTERDICCION JUDICIAL;Activo;19;31/5/2022
2009;10;Impedimento;INTERDICCION JUDICIAL;Activo;6;31/5/2022
2009;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;9;31/5/2022
2009;10;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2009;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;2;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;84;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;28;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;189;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;25;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;17;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;7;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;4;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;11;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;4;31/5/2022
2009;11;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;4;31/5/2022
2009;11;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2009;11;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;11;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;2;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;6;31/5/2022
2009;12;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;2;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;5;31/5/2022
2009;12;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;12;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;12;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;7;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;6;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2009;12;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2009;12;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;116;31/5/2022
2009;12;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2009;12;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2009;12;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2009;12;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;4;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;20;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;1;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2010;1;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;5;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;1;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;1;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;4;31/5/2022
2010;1;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;1;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;1;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;1;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;1;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;16;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;48;31/5/2022
2010;1;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;2;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;2;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;2;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2010;2;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;6;31/5/2022
2010;2;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;56;31/5/2022
2010;2;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;49;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;2;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;2;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;2;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;2;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;2;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;2;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;2;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;2;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2010;2;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;2;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;8;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;13;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;45;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;12;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;3;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;14;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;10;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;15;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;27;31/5/2022
2010;3;Impedimento;DESTITUCI‡N;Activo;6;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2010;3;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;21;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;50;31/5/2022
2010;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;3;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2010;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;13;31/5/2022
